file,churn_raw,churn,authorCount_raw,authorCount,primaryOwnerShare,ownerConcentration,cochangeBreadth,recency,lastCommitDate,riskScore
src/plugins/kotlin/builders/import-resolver.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/kotlin/dependency-extractor.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/kotlin/kotlin-type-extractor.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/kotlin/tree-sitter-bridge.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/kotlin/types.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/cli/utils/kotlin-project-structure-detector.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/archjson-mapper.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/class-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/dependency-extractor.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/function-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/import-resolver.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/kotlin-tree-sitter-bridge.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/kotlin-type-extractor.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
tests/unit/plugins/kotlin/types.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0521,0.4111,2026-05-02,0.2331
src/plugins/typescript/index.ts,3,0.5253,1,0.3869,1.0,0.0,0.0958,0.0444,2026-03-30,0.232
src/cli/mcp/tools/fim-tools.ts,3,0.5253,1,0.3869,1.0,0.0,0.0521,0.0556,2026-03-31,0.2276
tests/unit/cli/utils/project-language-detector.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0063,0.4111,2026-05-02,0.2262
src/mermaid/ts-module-graph-renderer.ts,2,0.4163,1,0.3869,1.0,0.0,0.0833,0.0778,2026-04-02,0.2095
tests/unit/mermaid/ts-module-graph-renderer.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0833,0.0778,2026-04-02,0.2095
src/types/extensions/project-semantics.ts,2,0.4163,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2092
tests/unit/cli/commands/analyze.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2092
tests/unit/types/project-semantics.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0958,0.0667,2026-04-01,0.2092
src/types/config-global.ts,2,0.4163,1,0.3869,1.0,0.0,0.125,0.0444,2026-03-30,0.2091
tests/unit/plugins/typescript/typescript-plugin-tsx.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0917,0.0444,2026-03-30,0.2041
tests/unit/cli/mcp/tools/fim-tools.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0521,0.0556,2026-03-31,0.2004
tests/unit/cli/analyze-command.test.ts,2,0.4163,1,0.3869,1.0,0.0,0.0458,0.0556,2026-03-31,0.1994
src/types/extensions/index.ts,1,0.2626,1,0.3869,1.0,0.0,0.0833,0.0444,2026-03-30,0.1644
src/types/extensions/test-analysis.ts,1,0.2626,1,0.3869,1.0,0.0,0.0833,0.0444,2026-03-30,0.1644
tests/unit/plugins/cpp/cpp-plugin-assertions.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0833,0.0444,2026-03-30,0.1644
tests/unit/plugins/python/python-plugin.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0833,0.0444,2026-03-30,0.1644
tests/unit/plugins/typescript/typescript-plugin-test-structure.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0833,0.0444,2026-03-30,0.1644
src/analysis/project-semantics-loader.ts,1,0.2626,1,0.3869,1.0,0.0,0.0354,0.0667,2026-04-01,0.1617
tests/unit/analysis/project-semantics-loader.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0354,0.0667,2026-04-01,0.1617
tests/unit/cli/config-loader.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0354,0.0667,2026-04-01,0.1617
src/analysis/fitness/dependency-checker.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/analysis/fitness/rule-evaluator.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/analysis/fitness/rule-types.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/analysis/gini.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/analysis/snapshot-diff.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/analysis/snapshot-store.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/cli/commands/check.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/cli/commands/diff.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
src/types/metric-vector.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/integration/cli-mcp/analyze-equivalence.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/analysis/fitness/dependency-checker.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/analysis/fitness/rule-evaluator.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/analysis/gini.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/analysis/snapshot-diff.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/analysis/snapshot-store.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/cli/commands/check.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/cli/commands/diff.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0479,0.0444,2026-03-30,0.1591
tests/unit/scripts/sync-claude-skills.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0021,0.0667,2026-04-01,0.1567
tests/unit/skills/project-semantics-discovery-skill.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0021,0.0667,2026-04-01,0.1567
tests/unit/plugins/typescript/builders/module-graph-builder.test.ts,1,0.2626,1,0.3869,1.0,0.0,0.0104,0.0444,2026-03-30,0.1535
